audio_id,genre
suno_acfab6f7-c66b-4f53-af3d-19f070258712_1,jazz
suno_7a99cef1-2a27-43c3-93b2-9b1621037956_2,electronic
suno_36c2b834-9478-4322-a833-416032ebaa83_2,pop
suno_2c2acddf-1467-4f05-9bc0-023f2737e270_1,country
suno_552331fa-ffa7-4f87-8386-6031dd2c2f85_2,jazz
suno_a982ea2e-785f-4e17-a798-4a539f0fece1_1,rock
suno_b5afd2c1-649a-45a7-a1fc-b937e916ca4b_2,rock
suno_9b75ffb9-c281-4919-8bad-853f293d7428_2,country
suno_e662c369-dcab-426a-812d-7a4e1213eef8_2,jazz
suno_f642a8d7-0eeb-435c-a44c-b2df19e15403_1,classical
suno_11481ec9-9c95-487f-b7a3-17f56fd8cc52_2,rock
suno_93db68cb-aa21-4ddd-bb87-dd6d9654adb1_1,jazz
suno_1d445026-9ac7-442a-8f42-8ab1e2960d62_2,jazz
suno_3fafd585-5745-4251-845b-0a062f2897a2_2,classical
suno_72723f43-6f5d-4539-9be9-0a116266282e_2,electronic
suno_65da21a6-aa3d-4df7-9376-8aa75b014029_2,blues
suno_9292fa12-c3a1-4ad9-98f9-f5f71b9c38f5_1,electronic
suno_4aca74ba-40c4-487d-9cd4-0a8495395408_1,pop
suno_07ac6c7e-937b-4486-b643-4e46a32e970f_2,electronic
suno_2fed30f1-3e36-4d63-9200-0fb3fdce2c10_2,jazz
suno_f94f11eb-001c-45e5-bcc6-1082c461b8f6_1,rock
suno_9aeccc6f-d62f-4286-91a6-0b460e515183_1,classical
suno_73d1b4bf-b133-423e-9f9d-4d2cba8a9759_1,jazz
suno_a9182b76-d553-4ecd-9ff8-7518d95f2bd1_1,blues
suno_738058ec-ac5f-439a-ac2f-9037e0174bd0_2,jazz
suno_b4ec42cf-624c-4db9-a304-fc5699cd33ae_2,classical
suno_f4946eee-5dc8-462a-abea-f82c7cfec399_2,pop
suno_71c91edf-6d12-4bd3-90a7-dfcbf8d0605a_1,hiphop
suno_4df6c7e4-0919-43d1-a717-1cafe1dba1d9_1,rock
suno_5577fcc2-e5c4-481a-8f73-32f24eaecce3_2,rock
suno_c341d5f3-2de5-47dc-b78d-bf248496fe0f_1,pop
suno_9f06e5ee-22c7-42e7-8dbe-75b912f48d8f_2,jazz
suno_8b1a1589-0da7-4d94-8bf1-ea8b5721f574_2,country
suno_62caa328-a02e-41b3-820e-deae798ff7a6_2,rock
suno_7b3d01d4-4f13-473a-a091-409c4b297910_1,electronic
suno_7bd4f001-fdab-4707-9103-338cca60c5c5_2,jazz
suno_7bafe2a7-5479-48e7-9986-f6ac65bc3f5d_2,blues
suno_4284115e-e7a7-4ec3-a245-c45407b2397f_1,hiphop
suno_98c64dbd-4c78-4c89-9dde-5c7e18bb91df_2,hiphop
suno_66881d85-651c-4c35-88cc-798bdb4d4483_1,classical
suno_8b4b6d96-a05e-46c4-be7b-b34232b5f3ed_1,pop
suno_3bd43945-c619-4977-ae75-a483d591a13f_2,classical
suno_cb68e90d-78ce-4b72-868a-3592ba338f4f_2,jazz
suno_c212308c-b281-4bdf-92b7-06a956cbc2ee_2,classical
suno_dcd934e0-e5e0-403c-9e2a-16e7840c52b4_2,jazz
suno_87df6960-7da3-4a50-b4be-e8fc306c1682_2,hiphop
suno_4f2d864d-1c7a-4224-af3a-03cb67895ccc_2,blues
suno_d90998d9-374b-4458-9f2b-8c2b0f09bb4c_1,electronic
suno_f388896c-7c4f-4d7d-a044-69d2fb150f60_1,jazz
suno_c921b0db-d290-421a-b8c3-e879b724dd55_1,classical
suno_8284d6c5-1f8d-4aa2-bb92-37974c6bd211_1,country
suno_ec541c94-c402-414e-86b7-53b9958831d3_2,pop
suno_fc7cd502-8513-49b4-ae94-9cf081206a35_2,hiphop
suno_995fead1-7d77-460f-ae18-6fe84d7d9b4e_2,country
suno_f2d2352a-1ff1-406e-a6ee-01e285e49278_1,classical
suno_24f7891f-7b51-4d71-9235-2fe10642094b_1,jazz
suno_d3ef7146-f7a4-428b-8f9c-783d5a6ca596_1,blues
suno_8b4007ef-96a7-48dd-982b-62fad8c76cab_2,rock
suno_ad407b08-2943-4be3-9023-f86e671e0e95_1,electronic
suno_2182d777-32e2-4f82-b4c3-e5f5c3cc05cc_1,electronic
suno_b9370262-4f06-48e1-b32f-b298070b0ae3_1,pop
suno_200fa406-3616-4e10-94f2-f77f0b29b400_2,rock
suno_f17cfa58-ad6a-49a1-8754-a0f46ca34e4b_1,jazz
suno_d1fd2001-672b-401d-89f9-335ed45bb3f2_1,country
suno_26612527-6f79-407a-9601-664eba44b215_1,classical
suno_ebc452fe-f2c8-4b98-9f3e-ead28369f3e3_2,classical
suno_b02371c0-c8c1-4669-963f-2987857070b2_1,country
suno_02c27ad5-cc99-4a54-99c7-0861cc203a4e_2,jazz
suno_32eb9d97-2c36-41fc-894f-008c993b9390_1,classical
suno_cb68e90d-78ce-4b72-868a-3592ba338f4f_1,jazz
suno_e30bdcd4-d220-4621-a52e-1248fd20ef23_2,pop
suno_8dbdd972-7ae0-4281-b6a0-f1546aaa9291_1,country
suno_565a146c-84ac-4491-b576-57a32a6b5918_1,blues
suno_a8519ea9-d709-4ad4-a420-26b9bb807c09_1,pop
suno_5800abdb-8159-473a-bd57-5c2fb6394639_2,country
suno_208d6475-1131-4ee8-be99-50a61250d1f4_2,electronic
suno_fd04be63-58ff-40bc-8611-c8a20d4f8193_1,blues
suno_55f63efc-9ffb-4e1e-8c67-7a0ace1591d3_1,classical
suno_abde2f15-d0e3-4730-82aa-6428661e9bae_2,classical
suno_1a50b2bf-ed90-494f-a5b0-cdbec1e99416_1,rock
suno_f62fa1a8-57b1-4275-91d6-4dc49729b44f_1,rock
suno_b2425315-e26e-4dc6-be0d-8061a92a6263_2,jazz
suno_a8d59ab4-2183-4e3a-920d-10a758988125_1,jazz
suno_5f4908e8-8824-4f5f-82e3-220e3cc70441_1,rock
suno_7ef4a3f2-9bc6-4f27-b16d-5fc9e8199e33_2,hiphop
suno_9305c6b4-1c37-4527-8443-a5c72a788d47_1,classical
suno_efe1d736-2655-4ceb-8fe3-2edf81a00871_1,pop
suno_b6bc4ecb-d108-408e-9829-ffad20fb1760_1,rock
suno_3f098d9c-f702-43a4-8608-bfce127f7874_1,hiphop
suno_ebfdab1d-d13a-473f-95b6-d8d413272834_2,pop
suno_b26dd969-c36e-4fed-bdfe-a7f4ed13ce35_2,hiphop
suno_3325ffad-dad1-4d1b-ab31-f3285e17ae82_1,pop
suno_31712a9b-993b-4fa8-ae1d-e34c8cff06e7_2,rock
suno_476042c3-41ab-4f79-ad67-750d4124872e_1,jazz
suno_afb8304f-d181-45bd-8de8-a3d6ab3e51af_2,country
suno_056ba62d-ded4-4bcf-a3f2-13ebd179e5d3_2,blues
suno_3d4dea9b-aecb-4a6a-968e-9f51dd738e6e_1,blues
suno_599b925e-bf38-4116-9a41-9838cb83eae8_1,classical
suno_3584f5ca-b500-45ff-af72-c7f95e720f01_1,blues
suno_b43805c1-1e93-40bd-94bd-aa8bd8e13056_1,pop
suno_a4ce2bea-2448-49c4-9fbd-61c6e6ac1ad1_1,blues
suno_f9c6f092-9b2d-42ee-89a6-c769d2527d57_2,blues
suno_b5c76034-1860-4d04-85df-97514f822664_2,jazz
suno_fe1bae29-d5bd-43ae-ad56-470911d0e0cb_1,blues
suno_e27f4ee0-04a6-405d-9975-b50892eca518_1,country
suno_96f1088f-70d9-4b9e-9a9f-d3d6dfd2d259_2,hiphop
suno_bb393811-b58c-4ca9-a3ec-6621474a83c9_1,rock
suno_9de8309b-50b3-45d1-a880-792f738e7b3d_1,hiphop
suno_03ef56d4-1a4d-4d38-900e-ea4ab49fe57b_1,rock
suno_6c67bbee-21d4-437a-9f27-5cf054a8cbb1_2,country
suno_9e51371c-4588-4152-aa08-d4b533e351fb_1,hiphop
suno_a300704f-c20d-468f-a87c-5701b29c3e8d_1,country
suno_dcc83cf2-b43d-49b6-a5ed-dac68f57aa82_2,country
suno_4f82f885-570c-43b1-b5cc-bb9a615b148b_1,country
suno_a188cf30-4da2-4d75-a5ab-c0676131a909_1,electronic
suno_4295ad16-0daf-4383-b8d7-f1ed431450a2_1,classical
suno_f478a4e4-4f76-49bd-84d9-2bdb925150be_1,pop
suno_af59a318-8ce0-4a3a-b0d9-ec919ebafd47_1,classical
suno_083e0c91-ccd8-4c0c-9721-1d0af4ed87ca_2,pop
suno_035834c4-ad57-40b8-808c-053b3ca4af81_1,blues
suno_abc99868-8b9b-4166-8473-2e142f5a7243_1,electronic
suno_6ed1a3c2-7eaa-4d29-866f-10ffd2094b48_2,classical
suno_e9ff8ca8-801d-4bc3-a5bf-236bf8e13ed7_2,electronic
suno_55f63efc-9ffb-4e1e-8c67-7a0ace1591d3_2,classical
suno_ae75d23f-52d2-4ceb-81f1-4b957035a350_2,blues
suno_7ff42a75-70f5-42cb-8585-31d63a4dce59_2,classical
suno_2182d777-32e2-4f82-b4c3-e5f5c3cc05cc_2,electronic
suno_932c7f33-27d4-4e95-95e2-484d53aef2be_2,pop
suno_e500d020-2a6c-4560-a5dd-48bf8d62500a_1,blues
suno_8397ec60-f1ed-4c43-a751-1e57f023af65_1,rock
suno_922dd58b-78de-4807-8ca7-eedc82a5ab9d_2,jazz
suno_4b13b47f-c88a-4228-839a-f56512c25b12_1,country
suno_951f54a0-7b7e-4947-8a94-6193d80fb898_2,pop
suno_5f140e34-bd32-4d71-8eb3-5ee542d6a973_1,country
suno_3819301f-a661-46e7-a820-d220da3a904d_1,rock
suno_bfc3444d-5621-4df6-a43a-6a9d7e7b2d38_2,pop
suno_d6b0af80-556a-4280-b969-9663e4d0ce4f_2,classical
suno_0be9617a-d00c-4480-bd5b-9bb765b0df1f_2,rock
suno_b883daa3-ddc8-41d7-9c7d-06c69831a510_2,jazz
suno_3343558a-84f1-49f4-8696-cf8ccae461dd_1,rock
suno_d249064f-3792-4427-90a7-03a111e590ea_2,country
suno_640ecb88-afef-4d05-87d5-933ce8b84256_1,electronic
suno_20c00873-85e2-458b-bc71-d23c5af647ed_1,electronic
suno_ea3b01d2-ee33-466f-8ca6-d2ec6b33f290_1,rock
suno_8b4b6d96-a05e-46c4-be7b-b34232b5f3ed_2,pop
suno_f4ce727e-1bd0-408c-8723-232903b80a07_1,classical
suno_9d95f64e-4a06-4560-9d47-cc0a9eb49d49_1,rock
suno_54300f80-9652-4775-aa51-af6fffd8e6d9_1,pop
suno_2f31db17-c743-4ec4-912a-d3eb516ec08a_1,blues
suno_ef6d0c5a-39b9-4355-b154-f8c697a71491_1,blues
suno_7577111f-9903-4888-b891-d735f64b2e17_2,classical
suno_e2b81a8a-68ac-4254-9b09-48258b3152a4_1,rock
suno_d8c9425c-94d1-4906-ac89-dc16e656c0d5_2,rock
suno_b77b05e7-c1ad-476e-822b-02b7571de40c_1,jazz
suno_4b02d3ce-8de5-497a-b744-cb179121b09c_1,electronic
suno_45dfd614-3db9-4270-b22e-d7e3c8cf23ce_2,classical
suno_2ee38fec-828f-41aa-bdea-29351c63f14a_1,rock
suno_5990312e-d90a-496a-ab85-08ae10479228_2,pop
suno_704e8f36-27a5-49d9-97bc-2aab4f2ad619_2,pop
suno_9ec1d85b-45af-4605-8118-242d1693bfcd_2,rock
suno_89b1b3cc-d87f-449f-870c-ccad2be619f5_2,jazz
suno_b78ec5b7-b792-40e0-ab61-d47dfbbcee01_2,classical
suno_8febe40b-8057-44fd-be94-2f741dea1d15_2,jazz
suno_0fc50e94-e162-497d-aa8c-07a108e437f6_1,jazz
suno_9d875d10-ed70-47ed-92ff-709f353405ac_2,country
suno_4d03553a-e25f-4684-ab3a-cd0d0ae853e6_2,electronic
suno_bb7edd83-1dff-4966-a806-2b225ad9107b_2,electronic
suno_e540f3a4-31dd-4e62-a075-2d31ba52b4f3_1,electronic
suno_eda9f66d-4223-478b-b9f4-9da293df773f_2,rock
suno_cb97750a-b0ba-4f0a-98bb-2a258c06d96d_1,electronic
suno_bf479e1d-a745-41a1-ad1d-1efe4650e6d0_1,country
suno_ca85d614-015b-4066-af1e-ba14d05c0047_1,rock
suno_de1cce60-c9c9-44f4-8686-68af4d7f353e_2,pop
suno_b5c76034-1860-4d04-85df-97514f822664_1,jazz
suno_f8e73dcd-d0b6-48be-a803-3424b5167818_2,jazz
suno_df157547-a8d8-4b21-a3d8-6696336a4cfa_2,pop
suno_73330727-7b8c-4f98-ab64-0e7b16214ed3_1,pop
suno_ce41861b-d755-434d-87b3-2f9fa8f608cc_2,blues
suno_f054442e-b2bd-4a87-9846-7c8b29a87a26_1,pop
suno_2bec9911-dc39-45f6-bde7-a31d11b435ae_2,electronic
suno_435bdd15-8c8a-490d-ba58-9f7f4c7df3ca_2,classical
suno_662e6262-c05f-46e6-bb07-6f62c2781a42_2,rock
suno_aa3a47bf-d86c-4ba2-9ec0-a288c2a647cf_1,hiphop
suno_31116970-53b1-44dd-a784-1cec22abf212_1,blues
suno_d2a1e690-fcbf-48dc-a445-07325bd7ded5_2,jazz
suno_c7df233e-f7e2-43c0-841d-57c01deefd76_1,pop
suno_21fbc69f-d093-468e-ab80-418a75431ec3_1,jazz
suno_9cfe42b0-9410-4111-93a1-57e9c47bfc5c_2,blues
suno_06761880-993d-47fa-a0a8-4f3b5349b0f0_1,rock
suno_6ce6f21d-a1c6-403c-bb3a-a8ff614cbac6_1,pop
suno_89f92f4a-2a06-4893-ada7-5a4398074d1b_1,country
suno_fd84269b-dc33-4aee-a2e8-b9628a9202d2_2,blues
suno_65da21a6-aa3d-4df7-9376-8aa75b014029_1,blues
suno_f388896c-7c4f-4d7d-a044-69d2fb150f60_2,jazz
suno_b4f27804-895f-4e12-8002-7f860c149b9c_2,electronic
suno_0794d5e7-32d0-46e9-9303-21d7254f5847_1,classical
suno_59259330-2e1d-460a-ae97-30ae4e6c0c77_2,hiphop
suno_1b9594b1-6c3a-4d16-9d1d-2db7d62f224e_2,country
suno_ed557171-04e9-41ec-b5c0-9d2a95e85f5e_1,pop
suno_9a500be0-47c1-4fa3-ab78-fe9e77ab857b_1,country
suno_fa35ce46-925b-4662-a95b-0115894c37f1_1,electronic
suno_e0e4ecb6-6f21-4b99-9863-0907fef653f5_1,blues
suno_064c04e9-5f4c-420c-9e4a-a0a1d09f17c7_1,hiphop
suno_b1e027a2-1606-459a-8c48-93e9da4c68c0_2,blues
suno_8397ec60-f1ed-4c43-a751-1e57f023af65_2,rock
suno_bb879dae-18fc-4157-9ff8-2815168b4c95_2,blues
suno_5997a3eb-000d-4d30-b646-b9a4f524a9d1_2,pop
suno_1df0bdf9-b16c-4972-8573-ad8dfc06c95e_2,pop
suno_8198032c-4c96-4386-929f-3b0513448aa0_2,pop
suno_ad5b0a08-da9e-44d2-8db9-e96996ab94db_2,classical
suno_1f7393dd-c10f-4417-9b58-dbef5ead3f2c_1,blues
suno_051233a4-a546-4c9c-8b7c-0d865a0033e1_1,electronic
suno_be3a0ca0-5c63-48eb-8426-5c978d6a1ba2_2,jazz
suno_5973feff-c064-481e-ab8c-316ba9abfcdf_2,hiphop
suno_8d0432b3-a05d-4d34-93bc-52abd8b5e41b_1,hiphop
suno_5ed64eab-a18d-4232-acbd-5aed616efa50_2,pop
suno_76c2af42-5a9d-48fb-9b4a-23db492ba744_2,classical
suno_4f2d864d-1c7a-4224-af3a-03cb67895ccc_1,blues
suno_dba92a25-6fc9-4b70-bff4-e148b287cf1a_2,hiphop
suno_f6b46e2c-b6b2-4ac5-8f0b-a2861a1c60fa_2,pop
suno_18535728-72e7-4216-bb6e-22c57a8e3ca6_2,country
suno_76d427c6-7789-486c-bd93-bb35e06fe362_1,hiphop
suno_a1dbf3da-8874-4430-a5f5-b9171dc68808_1,rock
suno_bbdf8c43-9f4f-4ecb-8b9f-894493e49aff_1,country
suno_c86e18ca-73c6-4a15-896f-0789abf2390f_2,rock
suno_404132d6-9601-416e-9cfb-3e4a3d1ec670_1,electronic
suno_0d631ee3-d197-463b-955a-bca395b5ce82_2,classical
suno_744f48d6-5ee3-49b4-bd46-b49ecca80263_2,blues
suno_2ac43ad7-2c91-4817-9b96-1675d6ff8cc9_1,blues
suno_be8a5a39-7f5b-4ed9-bdc0-43bf38f76627_2,blues
suno_f2d2352a-1ff1-406e-a6ee-01e285e49278_2,classical
suno_44c70c28-9288-4f41-8406-0570076dcde9_1,jazz
suno_836c462b-f875-4552-8d6a-fe5ef4883c32_1,pop
suno_12373e79-f147-486e-9d71-7a7076c40932_2,blues
suno_fb37df94-b754-4d6a-91d6-fd714b4ffd9b_1,pop
suno_17246885-d385-4492-ad76-68755570d4e4_1,pop
suno_d08de5af-f8e9-4744-a6b1-2360bf6884e2_1,jazz
suno_791d2fd2-cd7c-4e8b-94af-b2bc66ff32c4_1,electronic
suno_f16cbd1d-930b-4441-b1e4-9c78de4f0b31_2,electronic
suno_e0e19a77-e2e4-4743-875d-1fa33919bee4_1,rock
suno_2e06fb19-b062-4b6f-bf7f-adf54b67f425_2,pop
suno_73530b6c-9845-495c-b88d-97546cf30fe5_2,pop
suno_f2396232-811a-42e8-9901-595b9555c0a6_2,jazz
suno_f1429574-413a-4ff3-9fe8-8c75054287f8_1,rock
suno_7a99cef1-2a27-43c3-93b2-9b1621037956_1,electronic
suno_637b78c8-ff63-42c4-bf48-5e7d13a4cb92_2,rock
suno_4751c927-448b-4895-a8fa-6e8b6d1658fb_1,jazz
suno_6ed40bdb-9b31-4507-a0be-10386c6bda53_2,classical
suno_7249d0e2-1e5a-4a2e-b44e-61c63f59af0c_2,electronic
suno_922dd58b-78de-4807-8ca7-eedc82a5ab9d_1,jazz
suno_dafb7f79-7fb1-47a4-a061-cb8fd9486188_2,pop
suno_26aa34cf-6dca-4253-9cc1-fad807109282_2,blues
suno_3a226cf9-89c5-4b0d-9381-3bf800c7581a_2,pop
suno_6444f21d-df86-44b2-bda6-c18dd2735201_2,classical
suno_14ce4bef-14ad-494e-a0ba-1c7e1b21dccf_2,electronic
suno_1033f264-c33f-440c-ac28-e430d4470ff3_1,rock
suno_9b6fa851-1e60-4f4e-a59b-69b3ef8073ad_2,blues
suno_a300704f-c20d-468f-a87c-5701b29c3e8d_2,country
suno_ab3236b9-416e-4515-a138-4c99a2393b79_2,classical
suno_0222414f-07f2-4b72-8f11-dcea64bdc084_2,jazz
suno_51a3b127-e21d-4df0-bbe5-59dfafb22f87_2,jazz
suno_92a853c1-a3da-4011-b872-e81b39a7c4f6_1,jazz
suno_8b1a1589-0da7-4d94-8bf1-ea8b5721f574_1,country
suno_95e41ac5-a9a0-49cf-b09a-b3ac12aec04d_1,blues
suno_0fb5788b-bc0f-450d-8762-ec65185e257b_1,jazz
suno_3906835e-4cb1-41d5-beeb-e5fbe7b91780_2,hiphop
suno_4c03bc4e-6de5-40dc-a309-322e5a57232f_1,jazz
suno_0e4b3e9d-c4ed-43af-b86e-a7062376a39c_1,jazz
suno_ed557171-04e9-41ec-b5c0-9d2a95e85f5e_2,pop
suno_969c9fa2-af0b-4555-9324-38b84f6e067e_1,electronic
suno_9aabc1e9-95c7-4dd8-b11c-f3a164a197f7_1,electronic
suno_8c8a9a19-a0ad-475f-9b68-982d3dc83bee_2,jazz
suno_1277b349-a749-4752-9c93-cd0cf37a9972_1,jazz
suno_abcfc944-8a95-461f-9bc5-5976f8a6c307_2,jazz
suno_f890488e-134f-478b-90d0-353a5ce588ec_1,pop
suno_1eb6f217-cebd-491d-a332-c889eaa2c3f6_2,pop
suno_ee04cef9-cfa3-4cd1-b9ec-f565b96a95d5_1,electronic
suno_e60f2492-b25c-43b7-9d7d-e7cb070eff5f_2,electronic
suno_511efbfd-6158-4669-bd4a-3a0471920318_1,rock
suno_baa60139-7522-4da8-a10c-f6514ce069c1_1,classical
suno_8d844e91-aba5-4179-b5cf-9b1e5df376af_2,pop
suno_43f82b13-f8eb-4145-92ad-863c049e5c38_1,rock
suno_09b73a25-3742-4d9f-a418-e4f095769959_1,hiphop
suno_8dd7a846-6caa-4b36-a120-11c2e8efd8d2_1,jazz
suno_d571d1b3-cf6f-4696-ac27-39221ba27421_1,blues
suno_023c290b-6956-4189-8dc9-02d3710bc56d_1,hiphop
suno_400419d6-fcab-453e-a032-214e370117c2_2,hiphop
suno_b9485b2a-0d10-46fd-8832-59bf7eaa7dd1_1,rock
suno_78e6b595-0168-4a13-9877-8372bcf89442_2,pop
suno_3e93c46d-5c1b-4501-b5a2-adfcfd515b4d_2,pop
suno_5384c023-4247-42b1-b641-f1699791eaa8_1,rock
suno_c1950195-1e1d-4c03-a632-d30f454ebe1e_1,blues
suno_68fbae60-f7e1-4155-ba68-e175add26335_2,country
suno_dc468599-6e3f-4ac3-a2d2-097f3833b38a_1,jazz
suno_6adbc5ee-aaa3-4165-b11d-98dc4570eb33_2,rock
suno_de5035bc-e40d-4b7e-96dc-4fa40a4a9b7e_2,electronic
suno_be210422-8bb6-4a15-a938-5d9133f375c4_2,jazz
suno_09b6baa4-90b5-436f-976e-45584b3accd1_2,rock
suno_f18ecfb1-1b0e-4c4a-be9a-ecf8ff9fa85b_2,rock
suno_c74da804-067b-4915-8990-f64d3605105b_1,jazz
suno_11f70043-54eb-4e85-a2b9-782fe4fbefac_1,country
suno_2531a8e6-f618-4ddf-8887-9da732e87951_2,country
suno_08d88438-b2e2-4d41-a40f-9325fa34dec2_1,blues
suno_654e31b0-b188-48fe-93b4-124a41ff188b_1,classical
suno_1efaf9b5-ba54-49c8-a081-092dac56dcdf_1,country
suno_4dd35fbf-d44a-4ae0-951b-29e19d05d03c_1,classical
suno_ad2c4aaf-9896-42d7-9530-033f35691902_1,pop
suno_2686e2df-45c0-4110-a715-68ef44e9e083_1,jazz
suno_2a28d8b5-b471-420f-813e-ab0b66eeb02e_2,classical
suno_2a52e8e3-07d9-4264-9454-dd207a43504f_2,pop
suno_0fb65c53-02f1-4bed-b211-7ede9534c07d_2,rock
suno_fe514138-a6a4-4d7f-9b5c-d69c3474d6ac_1,country
suno_a43a208d-0c47-425c-9a58-ab053b844eeb_1,rock
suno_857d1ee3-ac9a-4667-bd81-0b428743db7c_1,hiphop
suno_0599a860-d315-4780-a846-d35220ef4a4c_2,rock
suno_6cc7f3f0-f692-49e2-9830-5e81a31a5ae1_1,country
suno_09b6baa4-90b5-436f-976e-45584b3accd1_1,rock
suno_63eabe70-4a0e-4893-b485-df40a5ed58f5_2,electronic
suno_11f70043-54eb-4e85-a2b9-782fe4fbefac_2,country
suno_87a7d73d-deab-47bb-9422-597f72ece3ba_2,jazz
suno_9bdb82e7-73cf-441d-97a5-4242c615cd6e_1,pop
suno_caef9c43-2da0-476d-9116-df58121f0559_2,rock
suno_d459c437-b017-4dc5-8ecb-66a2492a6852_2,hiphop
suno_43213962-122c-4726-a92d-9b0995ecb2b6_2,jazz
suno_6fa6b9a4-b948-4227-9688-f59cfb54287e_1,blues
suno_04e58685-0bfd-4cbc-ba11-7717828caf55_2,electronic
suno_875734ed-be35-48f9-bdea-29d256bf4bda_2,blues
suno_ca633c30-9a72-4f0c-b9f4-ed2b5ee48856_1,jazz
suno_3863c0f0-953a-4e07-b554-9343186a6994_1,hiphop
suno_6b745db4-34ac-4a88-9d0b-da445a9b3f4a_2,pop
suno_472dde95-1bf8-4a25-a219-4e12c673b83d_2,rock
suno_f26990ad-d5c6-443a-b4b2-1a9d597946bc_2,jazz
suno_5f339664-252c-4f7e-8793-8e85180294d9_2,blues
suno_48153d79-922a-4922-a641-bf847c5b5c77_2,blues
suno_8d4200a3-e4ab-400c-8a3e-896c5af2ccee_2,classical
suno_729ab243-01a0-4212-b681-0dce3660f07a_2,country
suno_52bef3fe-03a1-4893-a9d1-357c389c7176_1,hiphop
suno_7ca0f046-6fd7-434e-9be6-93e5f1c283a3_2,classical
suno_ce0ce034-47b6-4c95-86a2-b26dc3a48a82_1,jazz
suno_c1c75a20-9a69-4d4e-b63b-b96c921262b3_1,electronic
suno_ccadb142-069a-43d4-9ac1-09787b783971_2,pop
suno_3dc98de2-58d1-4e49-b881-41d35f96870d_2,classical
suno_f4ce727e-1bd0-408c-8723-232903b80a07_2,classical
suno_58e575be-cc7e-410e-91cd-e14acb866fe5_1,rock
suno_625a2442-b3d1-442e-a95a-8ee52bb52a57_2,hiphop
suno_8e922309-ff56-433c-9f1e-95d2a8c1c6e6_2,pop
suno_fa36a1c6-55cb-44d2-8d9a-fdbbe9a94371_2,hiphop
suno_2eb4c673-4a70-4fbc-a81b-358a8df53d34_1,blues
suno_00d1f477-e58b-4847-906a-95ee0e34a12f_2,country
suno_3012bd56-0307-4135-a39e-8b50e07e0920_2,classical
suno_ce0ce034-47b6-4c95-86a2-b26dc3a48a82_2,jazz
suno_4352be1f-cbb8-4a68-bf7a-b93a377dcbfe_1,rock
suno_71b78d68-e183-499f-b210-6079d233be79_2,pop
suno_8febe40b-8057-44fd-be94-2f741dea1d15_1,jazz
suno_28af4983-6944-4a16-ad35-b02fb89013e3_1,jazz
suno_f4814a09-be01-4d02-8a75-91ca46dccd77_2,classical
suno_ece17695-7dd6-4ba7-a4eb-3ff067d382d9_2,jazz
suno_ae786da7-213f-47cb-9029-0616c12b4ce3_1,rock
suno_34400463-0638-4f88-9949-a8619ab94c6d_2,jazz
suno_e8fb8028-9fdd-455c-be73-561e3abf1bcc_1,classical
suno_4e6e23e6-af4c-41aa-a062-8cb8f771ae30_2,blues
suno_83e71af7-175c-4c51-96ae-9a1c119370e6_1,hiphop
suno_8c73716c-00f2-4bf0-9221-7fd71fce7879_1,blues
suno_ffd24211-027f-48fa-a599-ef19e8a99c5a_1,hiphop
suno_f9d4762d-7b12-4e16-b534-1eb482842fae_1,rock
suno_1633139e-fe9d-424b-8e6d-4fc3ec8afd27_2,jazz
suno_a2ffbf6a-34f4-4881-ac40-e733228f25d9_2,blues
suno_b2e996f4-d95b-4769-a779-1e2182cdc2a0_2,pop
suno_4b2417ae-fcf6-43b6-8604-541fdf3e1395_2,hiphop
suno_1565e6c9-49db-40e3-92aa-fb213c85dbea_1,jazz
suno_f20653c9-29ff-4ac7-be02-79627b833040_1,jazz
suno_cefc762b-ff56-43b9-902c-75f1d025101d_1,rock
suno_cdb5b059-66ee-4cef-97e2-cef4366df63e_2,blues
suno_cc367507-4b40-4121-8ef6-84b786998108_1,pop
suno_6fb9de4c-55ff-4465-a7ad-262e7797bc98_2,classical
suno_de5035bc-e40d-4b7e-96dc-4fa40a4a9b7e_1,electronic
suno_7d9fffc6-c49c-4f38-b025-17d6e4a357a1_1,electronic
suno_bc1ce709-f762-4c73-9101-6de6caf661f6_1,electronic
suno_be990904-9bb2-422d-b4b6-ab88a556c570_1,classical
suno_70e22d39-48f1-4d19-8d52-15ae91066790_2,jazz
suno_b87492b1-a0a5-43fe-bcad-5b7b7d00e514_1,rock
suno_e8f35dc2-4085-4666-9eae-ce0ebd601d7d_1,hiphop
suno_358e472a-2c3b-4cc6-aaf5-84f18d93f8c0_1,country
suno_50edabaa-e7b1-4626-a786-a122704e0798_1,rock
suno_eb6b4334-e10f-415c-9f93-a32edf0d5112_1,rock
suno_50f3c276-fdbb-440b-87fe-013eb2d47b68_1,country
suno_27b58c13-e462-442e-a6fa-841e88c0a839_2,classical
suno_e8fb8028-9fdd-455c-be73-561e3abf1bcc_2,classical
suno_f26aa419-5ace-421d-b053-a7edfde34d9b_1,blues
suno_b6999f53-3e66-4fd5-9124-3d487a057e27_1,rock
suno_d2a1e690-fcbf-48dc-a445-07325bd7ded5_1,jazz
suno_c305dccf-978c-4613-b4d3-d88768e85978_1,blues
suno_0e189f0f-3786-47ff-9d2b-ba6a8f799fd1_1,jazz
suno_563e487a-dbfd-4b96-9e6a-089a7fe8a917_1,pop
suno_43213962-122c-4726-a92d-9b0995ecb2b6_1,jazz
